OPOR,lyield,lLFP,lfleetutil,lfueleff,lpOntime,lmisbagg,ltotaldelay,lcomplaint,lhetero,lavglandfee,lsparsity,lMKTshare,ltdomt_cost,lrevpaxenplaned,lempfte,year,quarter,carriercode,occasion
-0.154177,-2.4308944,-0.229233,-1.3558884,7.6332164,-0.47440523,3.2124553,11.093037,4.5538769,-0.5506019,-0.12894955,-3.0953519,-3.4621909,15.71715,15.75216,10.225643,2014,1,14,41
-0.078737371,-2.5231993,-0.17769095,-1.277252,7.6548591,-0.35917279,2.6468837,10.882847,4.7449322,-0.55650085,-0.068307415,-3.1752303,-3.2296333,15.745481,15.884639,10.23946,2014,2,14,42
-0.026202338,-2.5021865,-0.19554828,-1.0066317,8.9397764,-0.29911491,2.698673,10.721636,4.2341065,-0.56590396,-0.12873022,-3.201493,-3.5055542,14.671478,15.876176,10.224846,2014,3,14,43
-0.049027614,-2.4010892,-0.21561046,-1.3749063,8.9654198,-0.25747165,2.6966522,10.501719,3.4965076,-0.56931955,0.008903092,-3.1876473,-3.5310309,14.334033,15.771745,10.181726,2014,4,14,44
-0.036421768,-2.3265314,-0.2460831,-1.4670804,9.5324993,-0.30662718,2.9454911,10.581902,3.7841897,-0.52438635,0.15927161,-3.1791823,-3.700207,13.666582,15.634532,10.155607,2015,1,14,45
-0.004162507,-2.417181,-0.1840962,-1.4780039,9.4997902,-0.27269393,2.7180004,10.469795,3.7376697,-0.55474985,0.19867626,-3.1566207,-3.8503089,13.746244,15.71479,10.092661,2015,2,14,46
-0.016346643,-2.4365346,-0.19782312,-1.590731,9.5505543,-0.20340361,2.5930133,10.175688,3.7841897,-0.55131453,0.19607238,-3.1417575,-3.938309,13.555454,15.679414,10.051476,2015,3,14,47
-0.027285533,-2.3546119,-0.21562184,-2.0380228,9.519742,-0.2138992,2.5764217,10.14659,3.4657359,-0.52611703,0.22900346,-3.1552808,-3.9916868,13.288803,15.582224,10.020915,2015,4,14,48
-0.023079686,-2.2544804,-0.25991568,-1.7388712,9.471303,-0.21126585,2.5741377,10.089428,2.9444389,-0.50272757,-0.14679658,-3.1421199,-4.0574985,13.184689,15.479051,9.9829454,2016,1,14,49
-0.037415449,-2.3167722,-0.19670126,-1.7490398,9.4609509,-0.19438682,2.4790564,10.002926,3.0445225,-0.48578668,0.280469,-3.1520607,-4.1176996,13.343782,15.543438,9.9331436,2016,2,14,50
-0.001816498,-2.3302419,-0.20409892,-1.3755115,9.4261189,-0.27918956,2.6762154,10.330388,3.7841897,-0.50714839,0.2943314,-3.1487417,-4.1418333,13.436447,15.53469,9.8972178,2016,3,14,51
-1.1166996,-2.2986085,-0.20087054,-1.5141419,9.3418512,-0.2184978,2.4898942,10.012701,3.2188759,-0.50593746,0.28699407,-3.1292534,-4.1478753,13.44943,15.446409,9.860528,2016,4,14,52
-0.003843034,-2.1956022,-0.26563928,-1.2039878,9.1885433,-0.26511538,2.5695541,10.062839,2.8903718,-0.48360103,0.39446974,-3.0789676,-4.2831216,13.502492,15.255545,9.8191814,2017,1,14,53
-0.014220974,-2.2787883,-0.22009338,-1.8722498,9.3369188,-0.27648866,2.4948571,10.006405,3.9889841,-0.47759461,0.32526597,-3.0812135,-4.4112492,13.336992,15.238572,9.7460146,2017,2,14,54
-0.045987613,-2.2451427,-0.2519595,-1.9961802,9.8663778,-0.26599666,2.3542283,9.8611021,3.2958369,-0.50501734,0.096518472,-3.0940332,-4.5571871,11.908354,15.099188,9.6609697,2017,3,14,55
-0.10704813,-2.2633033,-0.22694646,-2.1874568,13.454869,-0.20983905,2.316488,9.4172735,1.9459101,-0.61790615,-2.3865585,-3.0433519,-4.6765671,10.384276,14.917658,9.5205421,2017,4,14,56
-0.002347505,-2.2236912,-0.18601497,-0.86106116,4.0141091,-0.208459,2.2782924,7.7773738,1.6094379,-0.86497813,5.5517678,-1.9215164,-4.3982191,17.955523,14.403509,9.408535,2005,2,15,6
0.052389424,-2.1829154,-0.19965278,-0.77788842,4.0476952,-0.15453057,2.6823905,7.9905767,2.6390574,-0.86873716,5.5703826,-1.9972188,-4.3298974,18.142338,14.502536,9.4170294,2005,3,15,7
-0.054506108,-2.158411,-0.27150109,-0.84029514,4.0383229,-0.22727364,2.6100698,8.3081989,1.6094379,-0.86456382,5.5233021,-2.0942297,-4.3422275,18.228148,14.41306,9.4176798,2005,4,15,8
-0.038563222,-2.1623595,-0.25495321,-0.82956874,3.9826968,-0.2905122,2.8015406,8.53405,2.6390574,-0.79365826,5.6235938,-2.1306891,-4.3000569,18.134142,14.435566,9.4514809,2006,1,15,9
0.041712843,-2.1799512,-0.14982831,-0.77478582,4.0205393,-0.19546393,2.4706388,8.281724,1.7917595,-0.84921128,5.5933471,-2.0893641,-4.181304,18.371433,14.64012,9.4883509,2006,2,15,10
0.018796159,-2.1343479,-0.20376492,-0.81570148,4.0588031,-0.17987749,2.7725887,8.3064718,1.9459101,-0.82084233,5.5505004,-2.1472855,-4.1582336,18.41259,14.68052,9.5167952,2006,3,15,11
-0.024621518,-2.1806862,-0.33800313,-0.8134594,4.0477614,-0.25173479,3.2011192,8.545392,2.5649493,-0.88125134,5.5271907,-2.1151915,-4.2186451,18.238453,14.523807,9.5360403,2007,1,15,13
0.007161656,-2.1974537,-0.19823022,-0.81366587,4.0285988,-0.25910473,2.8848007,8.6406488,2.8332133,-0.83716875,5.5446191,-2.078398,-4.0978551,18.495991,14.747087,9.5903511,2007,2,15,14
0.066894911,-2.1680474,-0.15746397,-0.84996504,4.0563903,-0.22448467,2.7930038,8.551981,2.8332133,-0.82466918,5.388238,-2.0345008,-4.013546,18.572832,14.841632,9.6431608,2007,3,15,15
-0.078727916,-2.1801419,-0.25484252,-0.82360148,4.037889,-0.28133267,2.7948394,8.6852465,2.5649493,-0.78849876,5.5042663,-2.0576441,-4.1122308,18.683683,14.682025,9.6586733,2007,4,15,16
-0.11202736,-2.1237741,-0.24743962,-0.83461273,3.9873409,-0.28804809,2.9734867,8.6473436,3.4011974,-0.75634599,5.603168,-1.9728848,-4.1189351,18.799719,14.636212,9.6597586,2008,1,15,17
-0.13716061,-2.1276982,-0.18408574,-0.82994813,4.1061254,-0.25493082,2.6762154,8.6387024,3.2188759,-0.71329606,5.6358027,-1.9015753,-4.0672836,18.970013,14.803176,9.624567,2008,2,15,18
-0.026782418,-2.0436058,-0.16055752,-0.85732722,4.2038717,-0.16365692,2.3475585,8.2700129,2.0794415,-0.71733844,5.6188984,-1.8928157,-4.0153642,18.870104,14.857468,9.532279,2008,3,15,19
-0.003235353,-2.0865149,-0.22030851,-1.0335798,4.1750221,-0.25009018,2.2575877,8.4922857,2.3025851,-0.64642322,5.5893278,-1.92817,-4.1141176,18.213951,14.622517,9.4954443,2008,4,15,20
0.070347868,-2.1249728,-0.30361265,-0.86474943,4.1707592,-0.23310399,2.1424165,8.3822899,3.0445225,-0.63282251,5.6869168,-1.8325169,-4.2064414,17.768707,14.520581,9.4883509,2009,1,15,21
0.09075892,-2.2175987,-0.18734059,-0.85404098,4.2043805,-0.27707481,2.0333977,8.6015339,2.4849067,-0.73820293,5.8091993,-1.6808673,-4.1264319,17.910675,14.706949,9.4900913,2009,2,15,22
0.10175721,-2.2705805,-0.13543291,-0.86992854,4.2272921,-0.19691806,1.8500284,8.3226376,3.5553482,-0.73184413,5.8433714,-1.6708608,-4.0657167,18.094093,14.777801,9.4706259,2009,3,15,23
-0.048237003,-2.2717588,-0.23519816,-0.95737159,4.07868,-0.27667516,2.0307763,8.5073452,2.4849067,-0.6976496,6.0028992,-1.6695958,-4.190423,18.188803,14.51218,9.5228128,2009,4,15,24
-0.087364651,-2.2680216,-0.28217036,-0.95951611,4.0465651,-0.21894251,2.1529243,8.2506199,3.1780539,-0.73322695,6.0784411,-1.6107926,-4.2343035,18.235786,14.407926,9.6251612,2010,1,15,25
-0.002074204,-2.3094122,-0.15282065,-0.65054107,4.0228157,-0.21473721,1.9906104,8.3106613,3.4965076,-0.75047457,6.1310601,-1.6392927,-4.0371284,18.459272,14.684881,9.5907612,2010,2,15,26
0.050380904,-2.0773132,-0.13289312,-0.8602345,3.8088524,-0.19360697,1.9960599,8.2547894,4.0604429,-0.82709408,6.224061,-1.6322068,-4.0644755,18.737776,14.71133,9.5920591,2010,3,15,27
-0.054948702,-1.8426547,-0.19339973,-0.004150888,3.8340473,-0.19635066,2.0502701,8.1582298,3.3322046,-0.94746917,6.4558573,-1.6126026,-4.1363192,18.71303,14.571334,9.5961466,2010,4,15,28
-0.1907696,-1.8391916,-0.22333629,-1.0315006,3.8486135,-0.27325237,2.0149031,8.4118328,3.0910425,-0.90446854,6.4856615,-1.6222538,-4.1021881,18.839071,14.506623,9.5959425,2011,1,15,29
-0.1104563,-1.863211,-0.1223743,-0.003514917,3.9023943,-0.25986549,1.8293763,8.4885883,3.0910425,-0.86516607,6.4491825,-1.5087274,-3.9995472,19.030968,14.761844,9.6050138,2011,2,15,30
-0.006052564,-1.8888302,-0.096296802,-0.85529542,4.2751355,-0.21226318,1.8687205,8.4314175,3.6888795,-0.7858367,6.3659654,-1.547279,-3.9055755,18.727207,14.910296,9.6054182,2011,3,15,31
-0.06251543,-2.1616166,-0.12333921,-1.0356899,4.2868829,-0.19886859,1.8840348,8.2602339,1.9459101,-0.76265997,6.0205455,-1.5196753,-3.9316387,18.614779,14.793233,9.5575409,2011,4,15,32
-0.083533943,-2.1446042,-0.16364649,-1.0168954,4.2638016,-0.25960189,1.9198595,8.386857,3.1780539,-0.79793888,6.1699152,-1.4952736,-4.019464,18.594954,14.631828,9.5081463,2012,1,15,33
0.030226765,-2.1153851,-0.095864922,-1.0146861,4.2446852,-0.23057732,1.7817092,8.3243361,3.2188759,-0.81640452,6.149858,-1.4554883,-4.0164733,18.624472,14.746488,9.4546194,2012,2,15,34
0.094456345,-2.1235044,-0.079631791,-1.025656,4.261384,-0.21478535,1.8733395,8.2957983,3.2188759,-0.76975507,6.1144137,-1.4749686,-4.0101266,18.672493,14.809921,9.4113197,2012,3,15,35
-0.002864147,-2.1502519,-0.10752899,-1.025656,4.3290029,-0.29755232,2.0095553,8.5109739,3.583519,-0.78193116,6.0238476,-1.4857444,-4.0323958,18.453251,14.708627,9.3805046,2012,4,15,36
-0.15487973,-2.1004317,-0.12125769,-1.0968239,4.3221889,-0.33764011,1.9286187,8.4889994,4.8362818,-0.80048048,6.1857729,-1.5140909,-4.2007947,18.301643,14.565714,9.3521872,2013,1,15,37
0.008594784,-2.0850625,-0.088685282,-1.0021038,4.3146276,-0.30888078,1.403643,8.5291214,3.8286414,-0.84876209,6.1241937,-1.502125,-4.184948,18.313461,14.72116,9.3120842,2013,2,15,38
0.10501644,-2.04392,-0.066015139,-0.98495299,4.301971,-0.29690787,1.8293763,8.5571833,4.2195077,-0.87456566,6.137392,-1.4943463,-4.1066942,18.44076,14.817951,9.2721882,2013,3,15,39
0.014405046,-2.1071827,-0.08568868,-1.0510242,4.3124018,-0.31491458,1.8885837,8.5619755,4.3174882,-0.8283217,6.1716413,-1.4809709,-4.0957847,18.376522,14.761678,9.2471542,2013,4,15,40
0.023577647,-2.1219547,-0.12807406,-0.98355037,4.3343582,-0.3961398,1.8531681,8.6217337,4.3307333,-0.79483169,6.188097,-1.5421329,-4.0578609,18.297665,14.62104,9.2573195,2014,1,15,41
0.14887238,-2.0576925,-0.09242931,-0.93155819,4.3258514,-0.29696158,1.5727739,8.5844784,4.7004805,-0.80642432,6.1758986,-1.5885075,-3.7292151,18.543133,14.850971,9.3041039,2014,2,15,42
0.2187603,-2.0694637,-0.088347763,-0.85828936,4.3130531,-0.24650423,1.6233408,8.5621662,4.9698133,-0.78339314,6.4039116,-1.7238004,-3.8383009,18.685003,14.991909,9.3359156,2014,3,15,43
0.095063657,-2.1345806,-0.13015069,-0.85640472,4.3117032,-0.29296112,1.7404661,8.7041702,4.89784,-0.7852419,6.1996512,-2.0185363,-3.8190558,18.480366,14.934118,9.3056507,2014,4,15,44
0.11601371,-2.2114308,-0.16061205,-0.86236817,4.3465691,-0.44671157,2.1041341,8.8616333,5.908083,-0.80735046,6.1544566,-2.3378956,-3.9108326,18.056063,14.737866,9.2310247,2015,1,15,45
0.20515396,-2.25295,-0.15007317,-0.80168086,4.3562741,-0.34151104,2.4230313,8.8098631,5.5373344,-0.77836078,6.1758871,-2.4486449,-3.937587,18.273672,14.929169,9.0357485,2015,2,15,46
0.21965376,-2.3181038,-0.12596855,-0.79850775,4.3576374,-0.24856243,2.1621728,8.5764055,5.602119,-0.76051873,6.165062,-2.4942286,-3.8854051,18.177359,14.992143,9.0397892,2015,3,15,47
0.09913148,-2.5543153,-0.12763426,-0.84639639,4.3916121,-0.24726042,2.1587148,8.5667448,4.9698133,-0.68911648,6.2685452,-2.4365354,-3.7626753,17.975958,15.047542,9.0748644,2015,4,15,48
0.18326823,-2.6181185,-0.13030705,-0.91329652,4.4304709,-0.18353371,2.1517622,8.1570835,4.882802,-0.58046997,6.1542425,-2.4046924,-3.7870157,17.582167,14.917992,9.102644,2016,1,15,49
0.20620899,-2.5911715,-0.13167584,-0.87382472,4.4253116,-0.21951117,2.0373166,8.4259548,4.5325994,-0.52498984,6.1987104,-2.5288973,-3.7999794,17.93186,15.045523,9.1341066,2016,2,15,50
0.26034087,-2.6385376,-0.1253498,-0.80707896,4.4126129,-0.40189952,2.6253929,9.0828476,5.1704841,-0.47639176,6.2227612,-2.548629,-3.6519015,18.160198,15.208482,9.1684761,2016,3,15,51
0.1169949,-2.7566707,-0.15012823,-0.88134861,4.4651556,-0.27781409,2.7173402,8.6928253,6.1903152,-0.45120221,6.2601762,-2.5412769,-3.6362536,18.150787,15.109038,9.2184076,2016,4,15,52
0.004515056,-2.7389255,-0.14158784,-0.93410856,4.48842,-0.26543897,2.4578781,8.5521746,5.1179938,-0.46163335,6.2217231,-2.6143856,-3.622776,18.152988,15.044714,9.251482,2017,1,15,53
0.22455928,-2.6674743,-0.13326249,-0.87610692,4.4919815,-0.27060056,1.9837563,8.7010136,4.6347289,-0.46763399,6.2566724,-2.600606,-3.6308177,18.201672,15.198125,9.2886896,2017,2,15,54
0.20659703,-2.8521907,-0.15726012,-0.81067705,4.5028815,-0.24019411,1.8718022,8.6789722,4.7273879,-0.50546664,6.2923889,-2.6007688,-3.5913627,18.347473,15.251616,9.2856331,2017,3,15,55
0.054266047,-2.9078007,-0.1352621,-0.89584917,4.5074306,-0.20826957,1.9878744,8.5680761,4.4886365,-0.50409913,6.1628599,-2.7957582,-3.5083017,18.478256,15.288498,9.3046503,2017,4,15,56
0.066357523,-2.8537679,-0.15728915,-0.86801153,4.5269647,-0.27756411,2.3960755,8.8153696,4.6728287,-0.52562916,6.1252379,-2.827055,-3.5721722,18.516365,15.255753,9.3272343,2018,1,15,57
0.16128005,-2.8115644,-0.13970995,-0.85238397,4.5500979,-0.36602923,2.1679101,9.1304312,5.1984968,-0.33985418,6.1176143,-2.819689,-3.6618278,18.622335,15.370296,9.3687963,2018,2,15,58
0.073902853,-2.8571064,-0.14739269,-0.88292509,4.543097,-0.47116971,2.1029139,9.3866434,5.8021183,-0.32610211,6.1343246,-2.784894,-3.639441,18.653091,15.402809,9.4045086,2018,3,15,59
-0.059413955,-2.8350286,-0.15902601,-0.94119471,4.562243,-0.34418026,1.8148247,9.0877209,5.1590552,-0.34900498,6.1522861,-2.7964916,-3.5888729,18.624117,15.375504,9.4447012,2018,4,15,60
0.032975618,-2.9161139,-0.14229326,-0.94863856,4.5783358,-0.28013328,2.4907229,8.8391314,4.7273879,-0.36735168,6.1983151,-2.7996829,-3.5621047,18.477081,15.34003,9.4837208,2019,1,15,61
0.14708193,-2.851084,-0.12214629,-0.89912295,4.5552139,-0.36942422,2.5241272,9.2248344,4.9416423,-0.3994638,6.1975665,-2.7398343,-3.5594444,18.625881,15.493503,9.5286484,2019,2,15,62
0.15064161,-2.8506656,-0.14845818,-0.87087882,4.5453649,-0.32910478,2.554899,9.252346,5.187386,-0.43263966,6.2103944,-2.7097471,-3.4735708,18.743597,15.58881,9.5632486,2019,3,15,63
0.092099428,-2.8900616,-0.16144884,-0.90788406,4.5510111,-0.2739031,2.5680215,9.0969477,6.5206213,-0.46553689,6.1924343,-2.8397691,-3.4439404,18.756027,15.583813,9.5961466,2019,4,15,64
0.059983324,-2.2402229,-0.12787497,-1.260463,4.24229,-0.060103163,2.0373166,6.5206213,1.6094379,-0.97656763,5.1497192,-1.2704817,-4.4605222,17.373125,14.075805,9.2181101,2004,4,16,4
0.12853956,-2.2007427,-0.08872319,-1.091253,4.2608585,-0.033038434,2.2267835,6.025866,1.7917595,-0.99445802,5.1917529,-1.2799389,-4.4266977,17.698753,14.238401,9.1224918,2005,3,16,7
0.015845038,-2.1789899,-0.11066516,-1.1787032,4.2539182,-0.065087348,2.2975726,6.6320019,1.9459101,-0.97319019,5.1690793,-1.2751116,-4.3676853,17.651266,14.180401,9.1166887,2006,1,16,9
-0.047947217,-2.2599511,-0.15154907,-1.1531005,4.2774701,-0.095537625,2.3683729,7.1260872,2.7080503,-1.0054624,5.2275934,-1.3188081,-4.2917924,17.792414,14.279551,9.1333513,2006,4,16,12
-0.069578111,-2.3008893,-0.1274102,-1.0845199,4.2741814,-0.078461014,2.4150205,6.9246125,1.9459101,-1.0082828,5.2467461,-1.322636,-4.2428966,17.771099,14.319042,9.1651335,2007,1,16,13
0.003524744,-2.2248011,-0.12827766,-1.100144,4.2847753,-0.066434257,2.1894164,6.8079348,2.3025851,-1.0327028,5.2688007,-1.338761,-4.2939234,17.945679,14.378935,9.1477203,2007,2,16,14
-0.008184876,-2.2194281,-0.13607514,-1.130111,4.2614427,-0.072349355,2.3340838,6.8824377,2.8903718,-1.04265,5.3608294,-1.3424138,-4.2403669,18.185635,14.37315,9.1182251,2007,4,16,16
-0.086912371,-2.1516116,-0.15443456,-1.1538914,4.2768006,-0.062459469,2.0579624,6.7250338,2.3978953,-1.0365638,5.3460832,-1.3360273,-4.2663908,18.226141,14.354403,9.1252184,2008,1,16,17
0.19057713,-1.9316602,-0.12310607,-1.1653837,4.2614565,-0.098534554,2.373975,7.2225661,2.3025851,-0.93173498,5.2640195,-1.3109033,-4.3156996,18.484045,14.57016,9.1546164,2008,2,16,18
0.11469331,-1.84068,-0.19680424,-1.1604484,4.2872434,-0.10452689,2.2016592,7.377759,2.9957323,-0.92834562,5.5078363,-1.3075678,-4.3569183,18.519335,14.515388,9.187788,2008,3,16,19
0.16052689,-2.0363135,-0.1731687,-1.230692,4.2678394,-0.092601873,1.7850705,7.3765082,2.7725887,-0.85594165,5.7516255,-1.2811157,-4.1745749,17.544737,14.489167,9.1907501,2009,1,16,21
0.14254725,-2.0721364,-0.14320916,-0.99932694,4.2713389,-0.088160247,1.7191888,7.3336763,2.9444389,-0.85377562,5.7665215,-1.2830179,-4.2501011,17.640764,14.53152,9.2129374,2009,2,16,22
0.11453544,-2.0503516,-0.14561971,-1.1828445,4.2711172,-0.060317896,1.7934248,7.0228682,1.6094379,-0.83688247,5.6844263,-1.2783074,-4.2507334,17.867685,14.587363,9.2193995,2009,3,16,23
0.064381458,-2.0217955,-0.1597942,-1.2204704,4.2608461,-0.091730937,1.6505798,7.3388882,1.7917595,-0.85524696,5.5977955,-1.2835106,-4.2092853,17.890976,14.520713,9.2294569,2009,4,16,24
0.041547135,-1.9650296,-0.16882493,-1.2231301,4.2674813,-0.12381279,1.704748,7.5475016,2.7725887,-0.87426978,5.8378081,-1.2853341,-4.2157812,17.885279,14.488032,9.238636,2010,1,16,25
0.077721924,-2.0193255,-0.15086675,-1.2388777,4.2902222,-0.063884355,1.6601311,6.9402223,2.7725887,-0.84395349,5.780931,-1.2964547,-4.2555571,18.00499,14.524461,9.2463827,2010,2,16,26
0.10530136,-2.0289674,-0.13776737,-1.189296,4.3016672,-0.047819443,1.8213183,6.7452364,3.8066626,-0.69357347,5.7980418,-1.3106734,-4.1677575,18.084011,14.606829,9.2606535,2010,3,16,27
0.068994544,-2.0024986,-0.1448513,-1.2957302,4.2943611,-0.083064206,2.2985771,7.1777825,2.5649493,-0.59926158,5.8071141,-1.3024867,-4.1695094,18.103281,14.524503,9.2722816,2010,4,16,28
-0.038135126,-1.9462136,-0.15483294,-1.1611919,4.2886167,-0.10106725,2.2554934,7.3511581,2.0794415,-0.51485252,5.873075,-1.297387,-4.1342978,18.237095,14.501504,9.2706823,2011,1,16,29
-0.22661793,-1.9315263,-0.14143258,-1.2445189,4.3002586,-0.074026592,2.0095553,7.100852,2.6390574,-0.48026913,5.8211026,-1.2991322,-4.2224112,18.41608,14.528015,9.2985344,2011,2,16,30
0.12001923,-1.8918622,-0.14703904,-1.0545169,4.3017678,-0.04959102,1.9006139,6.7214255,2.3978953,-0.51217711,5.7947459,-1.2993785,-4.2454543,18.37327,14.561952,9.3198223,2011,3,16,31
0.096161678,-1.898513,-0.14785813,-1.2462867,4.2826319,-0.077108003,2.0719132,7.1024995,2.3025851,-0.47480869,5.8788543,-1.2966204,-4.1861534,18.348036,14.50821,9.3384695,2011,4,16,32
0.022024397,-1.9058003,-0.14624223,-1.3098526,4.2815475,-0.08022169,2.1065702,7.2181768,2.3025851,-0.451763,5.8131289,-1.2935678,-4.13131,18.385895,14.536683,9.3733091,2012,1,16,33
0.016362134,-1.8775271,-0.13126123,-1.3048708,4.2829719,-0.058071624,2.0943301,6.9641356,2.8903718,-0.44089794,5.8693275,-1.3176019,-4.1855025,18.405127,14.571976,9.4184923,2012,2,16,34
0.10059529,-1.9349948,-0.15202233,-1.1990829,4.2975383,-0.075004399,2.2502387,7.2449417,2.0794415,-0.42774874,5.892242,-1.3271848,-4.0841532,18.529789,14.646188,9.4477024,2012,3,16,35
0.019235695,-2.0187092,-0.14486061,-1.2300264,4.2830553,-0.061025169,2.1435893,6.985642,3.6888795,-0.43320721,5.8537979,-1.3267707,-4.0398269,18.535072,14.595832,9.4768496,2012,4,16,36
0.018291803,-1.9726334,-0.13993856,-1.261397,4.2794428,-0.086009435,1.9444805,7.2703128,3.6109178,-0.43036544,5.647315,-1.3458593,-4.0725207,18.489737,14.583971,9.4952936,2013,1,16,37
0.16351725,-1.9054676,-0.11801466,-1.2707815,4.288868,-0.074447386,1.4255151,7.1708884,3.2580965,-0.4127605,5.6510649,-1.3467535,-4.13133,18.432875,14.615837,9.5343065,2013,2,16,38
0.19391803,-1.8534051,-0.12947433,-1.2439493,4.2935963,-0.053846613,1.9586854,6.8956828,3.2958369,-0.41429815,5.743247,-1.3520049,-4.0783024,18.54517,14.676016,9.5549936,2013,3,16,39
0.19063343,-1.8880743,-0.16069414,-1.3049487,4.2913127,-0.063765928,1.8733395,7.0057888,2.3978953,-0.42116398,5.6632667,-1.3387434,-4.0949259,18.484352,14.575193,9.5628967,2013,4,16,40
0.11100411,-1.8560542,-0.15437441,-1.3207797,4.2644339,-0.088123046,2.024193,7.2977681,2.7080503,-0.44720006,5.6285214,-1.3361253,-3.9487336,18.472483,14.578334,9.5724106,2014,1,16,41
0.18544735,-1.8146524,-0.1561965,-1.3022772,4.2843113,-0.05993012,1.7474592,6.9828629,2.8332133,-0.45725283,5.7505217,-1.3556688,-3.7862134,18.518002,14.625275,9.5771341,2014,2,16,42
0.18572158,-1.8541434,-0.15598504,-1.2018327,4.2922931,-0.07502535,1.8809906,7.2668276,3.0910425,-0.46001208,5.8554158,-1.3872685,-3.8978286,18.639086,14.694806,9.574914,2014,3,16,43
0.14260066,-1.8902744,-0.17642847,-1.2862728,4.2805581,-0.11640774,1.8840348,7.6377163,3.4011974,-0.4841145,5.7736559,-1.3666499,-3.9128294,18.41003,14.627331,9.5812826,2014,4,16,44
0.17209907,-1.8976164,-0.20312409,-1.2764934,4.2830753,-0.16119935,2.1186621,7.9226236,2.9444389,-0.48010179,5.7246094,-1.3705932,-3.9429975,18.104616,14.619104,9.5851402,2015,1,16,45
0.21302831,-1.8898115,-0.16740543,-1.2362336,4.3145528,-0.090634607,1.9629077,7.4163785,3.5263605,-0.48786283,5.8633828,-1.3920149,-4.0794306,18.150034,14.677654,9.5955343,2015,2,16,46
0.28407186,-1.8658918,-0.1618505,-1.1769973,4.3126693,-0.16496187,2.0617867,8.0202703,3.4657359,-0.50264198,5.9031639,-1.4063352,-4.0365438,18.091518,14.738587,9.6056881,2015,3,16,47
0.24236214,-1.8863698,-0.16537242,-1.2756777,4.3038087,-0.07758522,2.1365306,7.2320104,2.9444389,-0.5408687,5.8997054,-1.3860431,-4.0607171,17.87813,14.67228,9.6158724,2015,4,16,48
0.23496807,-1.9014639,-0.18541045,-1.2411833,4.304369,-0.093083829,1.9643112,7.4048877,3.1354942,-0.56385505,5.9450731,-1.388783,-4.0167499,17.651253,14.673638,9.6406937,2016,1,16,49
0.27966323,-1.9073454,-0.12475169,-1.2204605,4.3117232,-0.079012416,2.1329823,7.2964134,3.7376697,-0.52494693,5.8888602,-1.3999032,-4.0330405,17.867474,14.714108,9.6735086,2016,2,16,50
0.31039876,-1.8758463,-0.13085522,-1.1798279,4.2987733,-0.095809095,2.1186621,7.5234814,3.3672957,-0.52913344,6.0381727,-1.4066365,-4.0079856,17.960337,14.757145,9.6995955,2016,3,16,51
0.19858061,-1.8447411,-0.12002491,-1.2543375,4.2751746,-0.10641541,2.0930979,7.5422134,3.4339871,-0.53207713,5.9848118,-1.3863506,-4.0399137,17.943697,14.677978,9.719985,2016,4,16,52
0.19777361,-1.8363864,-0.13529731,-1.2912966,4.2450132,-0.18604748,2.2115657,8.0611715,3.3322046,-0.518224,5.9905767,-1.3757341,-4.0543041,17.994934,14.663299,9.730443,2017,1,16,53
0.28768885,-1.8144253,-0.10464984,-1.2408394,4.2527051,-0.10937898,2.1114247,7.6525459,3.4011974,-0.51919895,5.9753909,-1.389477,-4.0906839,18.003868,14.734495,9.742732,2017,2,16,54
0.27893367,-1.8323481,-0.12065786,-1.2001606,4.2671757,-0.072056033,1.9768549,7.2943773,3.4011974,-0.50607526,6.0755816,-1.4015445,-4.0573568,18.095295,14.772963,9.7624998,2017,3,16,55
0.21565636,-1.822686,-0.12614852,-1.2602059,4.2360539,-0.14478552,2.1341665,7.9006367,2.4849067,-0.51763982,6.0525904,-1.3961697,-4.0508513,18.206747,14.748234,9.7922764,2017,4,16,56
0.11588029,-1.8415444,-0.15415178,-1.257985,4.2531347,-0.1649245,2.1747518,7.9939575,3.4965076,-0.47128591,6.0701523,-1.4151813,-4.1052222,18.276676,14.733457,9.8237944,2018,1,16,57
0.19275902,-1.8573349,-0.1209063,-1.2054666,4.2560296,-0.10795496,2.141242,7.6774006,3.4965076,-0.41439122,6.0904002,-1.4243699,-4.1500726,18.428528,14.782403,9.8574963,2018,2,16,58
0.18450567,-1.8756692,-0.15119755,-1.1995455,4.282465,-0.085571125,2.0175662,7.4927602,3.583519,-0.35656562,6.0720534,-1.4425189,-4.137619,18.471775,14.774981,9.8668232,2018,3,16,59
0.063169017,-1.8932228,-0.14718454,-1.2233491,4.2883363,-0.1020197,1.8702625,7.6304612,3.2958369,-0.36666489,6.1173482,-1.4478892,-4.0963306,18.414457,14.73762,9.8739557,2018,4,16,60
0.11744791,-1.9236946,-0.14202447,-1.2070431,4.3019161,-0.15428613,2.5817308,7.9434276,3.2958369,-0.45555618,6.045238,-1.4502307,-4.092628,18.233366,14.71119,9.8820086,2019,1,16,61
0.15782467,-1.9275491,-0.12292845,-1.1255375,4.326807,-0.1085085,2.5915165,7.6925697,3.1780539,-0.46120182,5.9751997,-1.4528745,-4.1155124,18.371635,14.762099,9.8916683,2019,2,16,62
0.17368105,-1.9307777,-0.1235832,-1.0919793,4.3209624,-0.1031792,2.5055258,7.6563373,3.0445225,-0.4512915,6.0573969,-1.4533696,-4.1254253,18.324598,14.786556,9.8994799,2019,3,16,63
